_id,id,name,description
6788ba25ae1bcc0ad82166ab,994,"Диаметр выхода, дюйм","Диаметр выхода, дюймы"
6788ba25ae1bcc0ad82166ac,1099,Коллекция,Коллекция натуральных камней
6788ba25ae1bcc0ad82166ad,5485,С доводчиком,С доводчиком (да/нет)
6788ba25ae1bcc0ad82166ae,611,Воротник,Какой воротник у одежды
6788ba25ae1bcc0ad82166af,621,Крой брючин,Крой брючин
6788ba25ae1bcc0ad82166b0,865,Жанр игры,Жанр компьютерных игр
6788ba25ae1bcc0ad82166b1,1246,Расширение,Расширение пакета
6788ba25ae1bcc0ad82166b2,1206,Морозильная камера,Расположение морозильной камеры
6788ba25ae1bcc0ad82166b3,962,Отечественный фильм,Отечественный фильм
6788ba25ae1bcc0ad82166b4,241,Вид чая,Вид напитка:зеленый чай и тд
6788ba25ae1bcc0ad82166b5,981,"Угол рассеивания, °","Угол рассеивания, град"
6788ba25ae1bcc0ad82166b6,1010,Ароматизированные,Ароматизированные
6788ba25ae1bcc0ad82166b7,178,Наличие рукавов,Наличие рукавов  (да/нет)
6788ba25ae1bcc0ad82166b8,795,Система бритья,Система бритья
6788ba25ae1bcc0ad82166b9,809,Выкатная полка,Выкатная полка
6788ba25ae1bcc0ad82166ba,585,Шторная лента,Шторная лента
6788ba25ae1bcc0ad82166bb,934,"Пробег, км",Пробег
6788ba25ae1bcc0ad82166bc,1310,Антипрокольный слой,Антипрокольный слой (Да/Нет)
6788ba25ae1bcc0ad82166bd,455,Свободный ход педалей,Функция свободного хода педалей
6788ba25ae1bcc0ad82166be,684,Особенности,Особенности штампов (канцтовары)
6788ba25ae1bcc0ad82166bf,1135,Подстилка,Подстилка
6788ba25ae1bcc0ad82166c0,1156,Индикатор,Индикатор
6788ba25ae1bcc0ad82166c1,448,Надувные колеса,Надувные колеса
6788ba25ae1bcc0ad82166c2,930,"Напряжение подзарядки, В",Напряжение подзарядки
6788ba25ae1bcc0ad82166c3,916,С ручной лейкой,С лейкой
6788ba25ae1bcc0ad82166c4,514,Перекидная ручка,Перекидная ручка (да/нет)
6788ba25ae1bcc0ad82166c5,322,"Длина ворса, мм",Какая длина ворса у валика
6788ba25ae1bcc0ad82166c6,1234,Метод крепления подошвы,Метод крепления подошвы
6788ba25ae1bcc0ad82166c7,5920,Формат,Формат фотобумаги
6788ba25ae1bcc0ad82166c8,1056,Количество страниц,Количество страниц
6788ba25ae1bcc0ad82166c9,1053,"Грузоподъёмность, т","Грузоподъёмность, т"
6788ba25ae1bcc0ad82166ca,863,Возрастное ограничение,Возрастные ограничения для игр
6788ba25ae1bcc0ad82166cb,1106,Со звонком,Со звонком (музыкальные инструменты)
6788ba25ae1bcc0ad82166cc,1052,Размер,Размер с/б ботинок
6788ba25ae1bcc0ad82166cd,754,Раздвижной,Раздвижной карниз
6788ba25ae1bcc0ad82166ce,289,Колпачок у фломастера,Какой колпачок у фломастера
6788ba25ae1bcc0ad82166cf,518,Тип механизма,Для наручных часов
6788ba25ae1bcc0ad82166d0,1299,Область применения,"Область применения (тело) пример: для ног, для лица и тд"
6788ba25ae1bcc0ad82166d1,693,Тематика рисунка,Тематика рисунка шара
6788ba25ae1bcc0ad82166d2,744,Материал подошвы утюга,Материал подошвы утюга
6788ba25ae1bcc0ad82166d3,713,Инерция,Инерционная или нет (характеристика)
6788ba25ae1bcc0ad82166d4,490,Состояние обложки,Состояние обложки для пластинки
6788ba25ae1bcc0ad82166d5,527,Хронограф,Для наручных часов
6788ba25ae1bcc0ad82166d6,235,Датчик движения,Есть или нет датчик движения где либо
6788ba25ae1bcc0ad82166d7,627,Тип рукава,Тип рукава
6788ba25ae1bcc0ad82166d8,119,Диаметр центрального отверстия,Диаметра центрального отверстия автомобильного диска
6788ba25ae1bcc0ad82166d9,306,Разлинована,Разлинована бумага или нет
6788ba25ae1bcc0ad82166da,286,Особенности,Особенности для карандашей
6788ba25ae1bcc0ad82166db,860,Складной,Складной
6788ba25ae1bcc0ad82166dc,338,Количество тембров,Какое количество тембров у музыкального инструмента
6788ba25ae1bcc0ad82166dd,1066,Цвет корпуса,Цвет корпуса
6788ba25ae1bcc0ad82166de,989,Вид душевой лейки,Вид душевой лейки
6788ba25ae1bcc0ad82166df,564,Зернистость,Какая зернистость
6788ba25ae1bcc0ad82166e0,950,Буксировочный трос,Буксировочный трос
6788ba25ae1bcc0ad82166e1,535,Скоропортящийся,Продукты с ограниченным сроком хранения
6788ba25ae1bcc0ad82166e2,1159,Тип,Тип торгового оборудования
6788ba25ae1bcc0ad82166e3,4953,"Давление струи, кПа","Давление струи, кПа"
6788ba25ae1bcc0ad82166e4,1080,Назначение,Назначение канистры
6788ba25ae1bcc0ad82166e5,125,Лицензия,"Вид лицензии, если нужна (характеристика картинка)"
6788ba25ae1bcc0ad82166e6,6232,ШК WB,ШК WB
6788ba25ae1bcc0ad82166e7,1168,Тип памяти,Тип памяти
6788ba25ae1bcc0ad82166e8,1260,"Объём ресивера, л","Объём ресивера, л"
6788ba25ae1bcc0ad82166e9,666,"Длина шины, см","Длина шины, см"
6788ba25ae1bcc0ad82166ea,642,Назначение,Назначение для сантехники
6788ba25ae1bcc0ad82166eb,725,Поддержка 3G,Поддержка 3G
6788ba25ae1bcc0ad82166ec,131,"Размер, см",Любой размер артикула в формате А х В в см
6788ba25ae1bcc0ad82166ed,310,Фотоштора,Фотоштора или нет
6788ba25ae1bcc0ad82166ee,832,Глубина спального места,Глубина спального места
6788ba25ae1bcc0ad82166ef,907,Капюшон,Вид капюшона
6788ba25ae1bcc0ad82166f0,1001,"Межосевое расстояние, мм","Межосевое расстояние, мм"
6788ba25ae1bcc0ad82166f1,584,Особенности,Особенности маркеров
6788ba25ae1bcc0ad82166f2,746,Декор Hand-made,Декор Hand-made
6788ba25ae1bcc0ad82166f3,806,Количество разъёмов USB,Количество разъёмов USB
6788ba25ae1bcc0ad82166f4,5602,"Высота царги, см","Высота царги, см"
6788ba25ae1bcc0ad82166f5,834,Ширина спального места,Ширина спального места
6788ba25ae1bcc0ad82166f6,813,Число дверей,Число дверей
6788ba25ae1bcc0ad82166f7,1164,"Скорость вращения, rpm","Скорость вращения, rpm"
6788ba25ae1bcc0ad82166f8,1298,Степень защиты,Степень защиты
6788ba25ae1bcc0ad82166f9,225,Формат,"Размер в формате А1,А2,А3 и тд"
6788ba25ae1bcc0ad82166fa,1305,Светоотражающие элементы,Светоотражающие элементы
6788ba25ae1bcc0ad82166fb,174,"Ширина, см",Ширина любого предмета в см (диапозон знач)
6788ba25ae1bcc0ad82166fc,134,Натяжной,Натяжной наматрасник (да/нет)
6788ba25ae1bcc0ad82166fd,891,"Длина этикетки, мм","Длина этикетки, мм"
6788ba25ae1bcc0ad82166fe,1297,Количество светодиодов на метр,Количество светодиодов на метр
6788ba25ae1bcc0ad82166ff,918,Тип обложки,Тип обложки
6788ba25ae1bcc0ad8216700,1241,"Длина изделия по пальцу, см","Длина изделия по пальцу для перчаток и варежек, см"
6788ba25ae1bcc0ad8216701,975,"Плотность, мкм",Плотность мешков
6788ba25ae1bcc0ad8216702,848,"Ширина скоса, мм","Ширина скоса, мм"
6788ba25ae1bcc0ad8216703,1303,Особенности,Особенности ежедневников и бумажных блоков
6788ba25ae1bcc0ad8216704,1292,Именные иконы,Именные иконы
6788ba25ae1bcc0ad8216705,158,Принцип работы,Мобиль на кроватку (товары для новорожденных)
6788ba25ae1bcc0ad8216706,915,Персонаж,Персонаж
6788ba25ae1bcc0ad8216707,459,Количество ладов,Количество ладов
6788ba25ae1bcc0ad8216708,979,Тип крепления,Тип крепления
6788ba25ae1bcc0ad8216709,123,Шипы,Шипы
6788ba25ae1bcc0ad821670a,1180,Количество слотов ОЗУ,Количество слотов оперативной памяти
6788ba25ae1bcc0ad821670b,871,"Диаметр, дюйм","Диаметр, дюйм"
6788ba25ae1bcc0ad821670c,881,Поверхность фотобумаги,Поверхность фотобумаги
6788ba25ae1bcc0ad821670d,6577,С гайкой,С гайкой (да/нет)
6788ba25ae1bcc0ad821670e,544,"Размер головки, мм","Размер головки, мм"
6788ba25ae1bcc0ad821670f,365,Тип купальника,Тип купальника
6788ba25ae1bcc0ad8216710,7429,Тип,Тип насадки
6788ba25ae1bcc0ad8216711,606,Вид спорта,"Вид спорта (например, для наград)"
6788ba25ae1bcc0ad8216712,308,Цвет пряжки,Используется для ремней
